epoch,train_loss,val_loss,train_mae,val_mae,train_rmse,val_rmse,train_r2,val_r2
95,0.017288734963146733,0.02212148246791698,9.53308644380707,10.570974456913332,13.148663517255422,14.873292884985803,0.8141296121144375,0.7805091869430338
96,0.017027439712608856,0.023831505811091013,9.317449586723859,10.773418310810538,13.048923388102041,15.437456985516011,0.816938783253742,0.7635422199542661
97,0.016961576426200945,0.02514342784406033,9.193246584786818,10.941456014619154,13.0236616988627,15.85667969697137,0.8176468814102049,0.7505252511327378
98,0.016678850639970315,0.024270878170124004,9.162440755160956,10.787242144346237,12.914662507471757,15.57911422606332,0.8206864515705773,0.7591827403444826
99,0.016537719189454948,0.02464710284360027,9.082887205194968,10.864522984799217,12.859906448736167,15.69939636450387,0.8222037484816881,0.7554498151040909
100,0.016309487305749406,0.02409590707590242,9.040321447069829,10.773200254229938,12.770860371706657,15.52285690963785,0.8246574592718064,0.7609188174610517
101,0.016090726844004165,0.022727319629132294,9.064404205748668,10.54186009484179,12.6849230380767,15.075583188087778,0.8270093401647096,0.7744980353444709
102,0.015939517053822364,0.023872070415831437,8.918299526663928,10.780123048845459,12.62518009369578,15.450589696048139,0.8286349919278493,0.7631397375453127
103,0.015737256851513427,0.02210239885509763,8.981242594638696,10.405033144880743,12.54482246870818,14.866875929804491,0.830809481524343,0.7806985409598453
104,0.015601413799766725,0.02407015873776639,8.782075415838223,10.7665335623657,12.490562059227832,15.514561188914659,0.8322699235278554,0.7611742885719683
105,0.015448847220143481,0.023738662948316606,8.736969634432059,10.669177001013475,12.429339162808118,15.407357032067193,0.8339101626658983,0.7644634117615009
106,0.015221351635467237,0.02313561278017861,8.719780590499823,10.624743644805516,12.337484290860065,15.210396029465906,0.83635595447601,0.7704469166379904
107,0.015126932662575253,0.02127006103474367,8.8480958478382,10.23789931044859,12.29915980594097,14.584259528911238,0.8373710451980231,0.7889570470150772
108,0.014995501064414348,0.024226618818924052,8.53278277510634,10.760575289235396,12.24561189388075,15.564903091682353,0.8387840658859869,0.7596218828398023
109,0.014718110941311561,0.022714329446684774,8.591121933036126,10.588677948012071,12.131822366636888,15.071274421250754,0.8417662693407639,0.7746269187876984
110,0.014592239372354225,0.022461706257993628,8.547108189818951,10.454238729441867,12.079834174390248,14.987230475026132,0.8431195136290948,0.7771334660519842
111,0.014429302515348423,0.021581947615178412,8.597979464611182,10.325215162599788,12.012203190245986,14.690796075235273,0.8448712397951521,0.7858624904223613
112,0.014260332249247873,0.021546760975230856,8.539732641440171,10.289371558848549,11.941663374992588,14.67881548036105,0.84668782982324,0.7862116135922861
113,0.014094297356595793,0.022879918677999204,8.331988486074485,10.515846944907132,11.871940652314736,15.126109980884278,0.8484728636392189,0.772983933424485
114,0.013930291555142013,0.022672061321078647,8.322117213274424,10.533120349049568,11.802665649506668,15.057245018036397,0.8502360828121546,0.7750463097569623
115,0.013840420143620018,0.020923187675233587,8.47465538588854,10.20221050346599,11.764531565151858,14.464850183046384,0.8512022854992679,0.7923987487678259
116,0.013629681887934727,0.023032207753464505,8.18679995531073,10.5920869567815,11.674622909292264,15.176366182060322,0.8534679230192607,0.7714729146421415
117,0.01349139021837763,0.022981546100769426,8.139794335456996,10.626904111574678,11.615244455162978,15.159666009215101,0.8549546899203014,0.7719755833259001
118,0.013393232469029013,0.02323257991906423,8.062930516726695,10.689697333118495,11.572913597250903,15.242237761200567,0.8560099762303767,0.769484809080812
119,0.013252262599286706,0.02113739101418212,8.238974162993523,10.140087693929672,11.511847342358637,14.538704262089425,0.8575255380279223,0.790273411788637
120,0.013058648408067641,0.02289571871099671,7.979016058089641,10.607619940358049,11.427444337673755,15.13133182451239,0.8596070786611207,0.7728271651579911
121,0.012897175258639848,0.022029876252856063,8.025830405090863,10.346471940769868,11.356573073710654,14.842465432675075,0.8613430696404045,0.7814181087831749
122,0.012727300972090533,0.022461183345994333,7.9511839407567795,10.515294230159592,11.281534013845066,14.987056188910508,0.8631693795526992,0.7771386494401653
123,0.01263843967926601,0.021241993701628936,8.072340526661048,10.187724514919168,11.242081603870686,14.574633834543695,0.8641247210147499,0.7892355341855101
124,0.012490032521088122,0.022783737679192735,7.803916281175155,10.618583031436977,11.175881498744296,15.09428337255719,0.865720239393187,0.773938250202646
125,0.012335262914151874,0.021686576914817124,7.897831127276787,10.333549741436453,11.106422994036548,14.72636362938098,0.8673841596781459,0.784824348267126
126,0.012275510801739003,0.023146473047424534,7.67552824026117,10.70681946856134,11.079490380868457,15.21396540678135,0.8680265556193333,0.7703391669508162
127,0.012084514951357926,0.022424957467485324,7.705527284913338,10.568597875097218,10.9929591810968,14.974965402716855,0.8700799399347601,0.7774980905454327
128,0.011952647662840613,0.02211988460165979,7.69005997559199,10.523379556396428,10.932816603586966,14.872755585683477,0.8714976387851671,0.7805250449149673
129,0.011892283899823677,0.02103009358239326,7.834280727402522,10.193096326554523,10.905174919597798,14.501756930146216,0.8721466081151047,0.7913380172223653
130,0.011700592355905953,0.021589314175009672,7.682781712596233,10.325366023708792,10.816927765482461,14.693302962837704,0.8742074731598983,0.7857894018752858
131,0.011635177101673382,0.02108413995034318,7.73448525306124,10.2714233161772,10.786647842648467,14.520379206890905,0.8749107517286651,0.7908017710092288
132,0.011462264663418646,0.021297749273585128,7.634968177573039,10.315216053934659,10.70619675874459,14.593749112124161,0.8767697234368426,0.7886823177819083
133,0.011320405851418514,0.023365763060984833,7.340043334949475,10.83557976694668,10.639739691149705,15.285864359309324,0.87829484116117,0.768163351453848
134,0.011154300326973043,0.02257066782904611,7.408893677420341,10.618055135888213,10.561392290991014,15.023538057879968,0.8800806321255885,0.7760523394807975
135,0.011051121581453152,0.022922174418507732,7.294282645502916,10.69312731746365,10.512431579727199,15.140071182821625,0.8811899041141079,0.7725646742999904
136,0.010989911482874521,0.023870078506126234,7.202900040550873,11.020980781492066,10.483277901064374,15.44994508194947,0.8818479723058642,0.7631595012284527
137,0.010828560030033539,0.02299115087118801,7.214212513543092,10.721584590918878,10.406036743990914,15.162833584829237,0.8835826545947549,0.7718802830678265
138,0.010828843410086303,0.0236718385875814,7.085996491060807,10.846156041411792,10.40617288057063,15.385655603145377,0.8835796085238476,0.7651264561408485
139,0.010580849758974427,0.021216685279796366,7.37061618778568,10.401633913902675,10.286325806290963,14.565948739592644,0.8862457755607717,0.789486650476179
